notice_id,candidate_count,portal_id
N000007,4,P004
N000015,0,P004
N000023,0,P006
N000031,1,P120
N000039,1,P094
N000047,2,P001
N000055,5,P004
N000063,2,P063
N000071,2,P094
N000079,1,P004
N000087,5,P094
N000095,1,P175
N000103,3,P200
N000111,6,P094
N000119,0,P001
N000127,2,P004
N000135,2,P002
N000143,3,P004
N000151,2,P098
N000159,0,P006
N000167,0,P033
N000175,0,P183
N000183,0,P002
N000191,0,P003
N000199,0,P254
N000207,1,P102
N000215,0,P001
N000223,0,P002
N000231,0,P211
N000239,3,P152
N000247,2,P242
N000255,1,P004
N000263,5,P223
N000271,0,P094
N000279,3,P020
N000287,4,P111
N000295,0,P002
N000303,6,P003
N000311,4,P146
N000319,5,P094
N000327,1,P249
N000335,0,P151
N000343,1,P020
N000351,0,P040
N000359,2,P054
N000367,4,P034
N000375,2,P088
N000383,0,P020
N000391,4,P006
N000399,2,P005
N000407,0,P005
N000415,2,P240
N000423,0,P005
N000431,1,P094
N000439,0,P094
N000447,5,P003
N000455,2,P198
N000463,2,P006
N000471,4,P001
N000479,4,P004
N000487,7,P098
N000495,0,P005
N000503,4,P195
N000511,3,P206
N000519,0,P127
N000527,1,P005
N000535,1,P096
N000543,5,P215
N000551,5,P133
N000559,3,P001
N000567,0,P006
N000575,3,P203
N000583,0,P064
N000591,2,P004
N000599,2,P001
N000607,2,P065
N000615,3,P166
N000623,4,P227
N000631,4,P036
N000639,1,P001
N000647,4,P006
N000655,5,P006
N000663,0,P105
N000671,1,P122
N000679,0,P006
N000687,6,P014
N000695,0,P003
N000703,2,P001
N000711,5,P189
N000719,1,P027
N000727,0,P005
N000735,0,P001
N000743,7,P044
N000751,1,P001
N000759,6,P250
N000767,0,P002
N000775,2,P014
N000783,4,P094
N000791,0,P018
N000799,3,P134
N000807,2,P048
N000815,3,P134
N000823,1,P094
N000831,8,P094
N000839,0,P073
N000847,2,P191
N000855,0,P002
N000863,3,P001
N000871,3,P006
N000879,3,P071
N000887,2,P001
N000895,3,P004
N000903,2,P094
N000911,2,P249
N000919,0,P004
N000927,5,P232
N000935,0,P013
N000943,1,P003
N000951,1,P219
N000959,0,P094
N000967,0,P005
N000975,2,P181
N000983,1,P003
N000991,1,P002
N000999,0,P189
N001007,4,P181
N001015,3,P240
N001023,1,P001
N001031,0,P001
N001039,0,P255
N001047,0,P005
N001055,0,P006
N001063,5,P171
N001071,3,P181
N001079,7,P181
N001087,0,P006
N001095,1,P246
N001103,2,P240
N001111,2,P005
N001119,4,P122
N001127,0,P122
N001135,0,P001
N001143,2,P004
N001151,0,P020
N001159,6,P189
N001167,1,P044
N001175,0,P057
N001183,2,P172
N001191,1,P001
N001199,0,P003
N001207,0,P015
N001215,0,P240
N001223,2,P003
N001231,0,P005
N001239,1,P260
N001247,1,P197
N001255,0,P191
N001263,0,P004
N001271,4,P174
N001279,0,P001
N001287,1,P002
N001295,2,P020
N001303,4,P002
N001311,1,P243
N001319,0,P192
N001327,2,P006
N001335,2,P005
N001343,0,P046
N001351,1,P240
N001359,2,P031
N001367,3,P094
N001375,0,P004
N001383,4,P003
N001391,0,P013
N001399,2,P004
N001407,0,P001
N001415,3,P006
N001423,2,P073
N001431,0,P044
N001439,0,P003
N001447,2,P060
N001455,0,P051
N001463,2,P073
N001471,1,P044
N001479,0,P221
N001487,3,P127
N001495,0,P244
N001503,6,P001
N001511,4,P229
N001519,1,P094
N001527,0,P094
N001535,3,P094
N001543,0,P221
N001551,1,P004
N001559,1,P002
N001567,0,P133
N001575,0,P094
N001583,1,P003
N001591,1,P094
N001599,5,P049
N001607,0,P013
N001615,0,P240
N001623,0,P002
N001631,0,P053
N001639,2,P238
N001647,3,P004
N001655,3,P122
N001663,6,P053
N001671,0,P004
N001679,0,P005
N001687,2,P006
N001695,2,P094
N001703,0,P004
N001711,0,P003
N001719,1,P094
N001727,0,P084
N001735,5,P006
N001743,3,P020
N001751,3,P096
N001759,0,P006
N001767,0,P005
N001775,1,P195
N001783,5,P005
N001791,2,P006
N001799,2,P240
N001807,4,P003
N001815,0,P096
N001823,2,P072
N001831,0,P006
N001839,6,P098
N001847,0,P231
N001855,2,P005
N001863,1,P005
N001871,0,P240
N001879,0,P001
N001887,2,P240
N001895,0,P142
N001903,1,P094
N001911,0,P152
N001919,5,P001
N001927,2,P094
N001935,2,P005
N001943,1,P001
N001951,0,P094
N001959,0,P041
N001967,0,P013
N001975,0,P006
N001983,1,P131
N001991,0,P005
N001999,6,P227
N002007,3,P086
N002015,0,P004
N002023,4,P136
N002031,0,P002
N002039,0,P003
N002047,2,P200
N002055,0,P094
N002063,0,P199
N002071,2,P002
N002079,0,P221
N002087,5,P094
N002095,1,P120
N002103,0,P221
N002111,8,P006
N002119,8,P002
N002127,0,P240
N002135,1,P004
N002143,4,P042
N002151,0,P003
N002159,0,P005
N002167,0,P006
N002175,5,P006
N002183,0,P094
N002191,0,P004
N002199,0,P003
N002207,0,P003
N002215,1,P094
N002223,1,P094
N002231,1,P002
N002239,0,P241
N002247,1,P003
N002255,4,P094
N002263,2,P003
N002271,0,P002
N002279,1,P050
N002287,2,P096
N002295,4,P005
N002303,3,P094
N002311,1,P189
N002319,4,P133
N002327,1,P184
N002335,0,P004
N002343,2,P146
N002351,0,P006
N002359,1,P006
N002367,0,P090
N002375,0,P094
N002383,5,P001
N002391,3,P005
N002399,3,P058
N002407,0,P003
N002415,6,P094
N002423,0,P002
N002431,5,P189
N002439,0,P004
N002447,1,P205
N002455,0,P091
N002463,0,P003
N002471,0,P001
N002479,5,P004
N002487,0,P259
N002495,7,P021
N002503,7,P094
N002511,0,P005
N002519,0,P227
N002527,0,P094
N002535,5,P175
N002543,0,P219
N002551,2,P103
N002559,2,P094
N002567,2,P094
N002575,3,P004
N002583,1,P003
N002591,2,P094
N002599,4,P094
N002607,0,P094
N002615,0,P006
N002623,0,P085
N002631,0,P094
N002639,2,P069
N002647,3,P006
N002655,4,P003
N002663,5,P001
N002671,1,P229
N002679,0,P011
N002687,1,P006
N002695,0,P094
N002703,5,P002
N002711,0,P094
N002719,2,P003
N002727,2,P172
N002735,4,P088
N002743,2,P044
N002751,3,P001
N002759,2,P240
N002767,0,P017
N002775,2,P180
N002783,0,P200
N002791,1,P004
N002799,0,P046
N002807,0,P180
N002815,0,P221
N002823,5,P094
N002831,1,P006
N002839,1,P143
N002847,1,P020
N002855,0,P002
N002863,1,P006
N002871,4,P001
N002879,1,P004
N002887,2,P003
N002895,5,P094
N002903,2,P004
N002911,2,P240
N002919,1,P214
N002927,4,P006
N002935,2,P221
N002943,0,P001
N002951,5,P094
N002959,0,P046
N002967,1,P004
N002975,4,P044
N002983,0,P007
N002991,5,P094
N002999,4,P094
N003007,0,P235
N003015,0,P005
N003023,2,P242
N003031,0,P232
N003039,1,P020
N003047,2,P020
N003055,5,P035
N003063,5,P003
N003071,0,P001
N003079,0,P001
N003087,5,P004
N003095,0,P002
N003103,1,P184
N003111,2,P026
N003119,0,P146
N003127,2,P240
N003135,2,P128
N003143,2,P094
N003151,0,P002
N003159,3,P006
N003167,2,P235
N003175,6,P003
N003183,1,P227
N003191,4,P003
N003199,2,P235
N003207,2,P081
N003215,0,P004
N003223,0,P094
N003231,0,P005
N003239,0,P094
N003247,0,P006
N003255,0,P069
N003263,0,P094
N003271,2,P004
N003279,0,P004
N003287,6,P094
N003295,2,P006
N003303,0,P225
N003311,0,P094
N003319,0,P006
N003327,2,P005
N003335,3,P241
N003343,0,P094
N003351,0,P005
N003359,3,P003
N003367,0,P255
N003375,0,P181
N003383,0,P004
N003391,0,P094
N003399,2,P191
N003407,0,P094
N003415,1,P005
N003423,5,P240
N003431,0,P094
N003439,3,P238
N003447,2,P243
N003455,0,P066
N003463,0,P002
N003471,0,P006
N003479,4,P094
N003487,0,P004
N003495,1,P001
N003503,2,P092
N003511,2,P094
N003519,5,P003
N003527,0,P090
N003535,2,P203
N003543,1,P128
N003551,0,P189
N003559,2,P006
N003567,3,P006
N003575,1,P003
N003583,6,P006
N003591,0,P005
N003599,2,P232
N003607,0,P002
N003615,0,P002
N003623,0,P215
N003631,0,P003
N003639,7,P183
N003647,0,P216
N003655,1,P240
N003663,5,P006
N003671,2,P004
N003679,1,P001
N003687,5,P097
N003695,1,P094
N003703,4,P060
N003711,0,P004
N003719,1,P239
N003727,0,P240
N003735,1,P001
N003743,4,P105
N003751,4,P006
N003759,1,P085
N003767,3,P094
N003775,6,P094
N003783,3,P020
N003791,7,P073
N003799,1,P159
N003807,3,P060
N003815,0,P003
N003823,0,P001
N003831,6,P003
N003839,0,P003
N003847,2,P002
N003855,1,P004
N003863,3,P006
N003871,6,P136
N003879,1,P232
N003887,0,P242
N003895,0,P020
N003903,1,P003
N003911,1,P094
N003919,7,P004
N003927,0,P013
N003935,0,P131
N003943,3,P004
N003951,0,P005
N003959,2,P094
N003967,7,P181
N003975,3,P004
N003983,2,P020
N003991,3,P240
N003999,2,P240
N004007,1,P005
N004015,0,P168
N004023,2,P234
N004031,2,P240
N004039,3,P112
N004047,2,P094
N004055,0,P094
N004063,4,P002
N004071,3,P181
N004079,0,P142
N004087,0,P246
N004095,2,P088
N004103,0,P090
N004111,3,P111
N004119,0,P228
N004127,4,P195
N004135,1,P003
N004143,1,P232
N004151,1,P002
N004159,2,P094
N004167,0,P003
N004175,3,P094
N004183,4,P020
N004191,3,P004
N004199,0,P004
N004207,0,P003
N004215,2,P005
N004223,4,P003
N004231,2,P240
N004239,0,P005
N004247,3,P002
N004255,7,P001
N004263,6,P088
N004271,3,P077
N004279,0,P003
N004287,3,P228
N004295,1,P004
N004303,0,P006
N004311,1,P088
N004319,0,P044
N004327,5,P225
N004335,1,P216
N004343,0,P003
N004351,6,P003
N004359,0,P258
N004367,6,P146
N004375,0,P094
N004383,3,P152
N004391,7,P006
N004399,0,P221
N004407,0,P097
N004415,1,P094
N004423,1,P235
N004431,4,P020
N004439,4,P020
N004447,2,P094
N004455,4,P094
N004463,2,P241
N004471,2,P094
N004479,2,P020
N004487,1,P094
N004495,2,P002
N004503,0,P094
N004511,3,P004
N004519,4,P228
N004527,0,P200
N004535,3,P020
N004543,6,P216
N004551,2,P089
N004559,0,P001
N004567,1,P195
N004575,0,P003
N004583,0,P003
N004591,0,P094
N004599,0,P006
N004607,0,P142
N004615,1,P101
N004623,1,P006
N004631,0,P042
N004639,0,P142
N004647,5,P232
N004655,0,P002
N004663,2,P004
N004671,1,P094
N004679,2,P021
N004687,0,P142
N004695,2,P094
N004703,2,P097
N004711,6,P094
N004719,1,P136
N004727,4,P006
N004735,2,P056
N004743,0,P181
N004751,0,P227
N004759,2,P004
N004767,5,P094
N004775,0,P209
N004783,2,P094
N004791,0,P001
N004799,0,P006
N004807,1,P166
N004815,2,P227
N004823,3,P094
N004831,0,P006
N004839,0,P003
N004847,5,P232
N004855,4,P143
N004863,3,P094
N004871,0,P094
N004879,2,P005
N004887,0,P094
N004895,2,P001
N004903,5,P094
N004911,0,P006
N004919,4,P094
N004927,0,P137
N004935,2,P097
N004943,2,P001
N004951,4,P003
N004959,0,P006
N004967,3,P006
N004975,7,P094
N004983,2,P147
N004991,3,P068
N004999,0,P070
N005007,0,P001
N005015,1,P094
N005023,3,P094
N005031,0,P006
N005039,5,P094
N005047,0,P005
N005055,2,P214
N005063,5,P116
N005071,1,P088
N005079,0,P002
N005087,0,P004
N005095,0,P150
N005103,4,P146
N005111,0,P058
N005119,2,P006
N005127,0,P005
N005135,1,P068
N005143,0,P089
N005151,4,P088
N005159,7,P005
N005167,1,P005
N005175,0,P094
N005183,0,P207
N005191,0,P003
N005199,8,P240
N005207,1,P094
N005215,1,P089
N005223,0,P221
N005231,1,P136
N005239,0,P046
N005247,0,P181
N005255,0,P001
N005263,1,P005
N005271,0,P003
N005279,0,P003
N005287,1,P131
N005295,4,P120
N005303,4,P005
N005311,0,P078
N005319,4,P088
N005327,0,P106
N005335,0,P001
N005343,3,P006
N005351,2,P094
N005359,0,P005
N005367,1,P020
N005375,2,P002
N005383,0,P002
N005391,0,P013
N005399,0,P094
N005407,2,P010
N005415,0,P221
N005423,0,P246
N005431,0,P002
N005439,0,P020
N005447,4,P006
N005455,0,P136
N005463,1,P240
N005471,1,P200
N005479,1,P094
N005487,0,P089
N005495,3,P216
N005503,5,P141
N005511,4,P020
N005519,3,P094
N005527,2,P062
N005535,0,P002
N005543,1,P094
N005551,3,P150
N005559,0,P004
N005567,0,P069
N005575,0,P004
N005583,1,P020
N005591,0,P001
N005599,0,P046
N005607,6,P069
N005615,1,P020
N005623,2,P044
N005631,0,P177
N005639,3,P227
N005647,2,P227
N005655,0,P109
N005663,2,P006
N005671,2,P094
N005679,2,P098
N005687,1,P094
N005695,0,P005
N005703,0,P094
N005711,0,P027
N005719,4,P003
N005727,0,P002
N005735,0,P145
N005743,0,P001
N005751,0,P005
N005759,6,P001
N005767,0,P210
N005775,4,P172
N005783,0,P146
N005791,4,P175
N005799,1,P006
N005807,0,P094
N005815,1,P143
N005823,0,P013
N005831,1,P094
N005839,2,P239
N005847,0,P003
N005855,0,P214
N005863,0,P003
N005871,0,P142
N005879,0,P044
N005887,3,P200
N005895,4,P094
N005903,1,P189
N005911,0,P088
N005919,0,P003
N005927,0,P001
N005935,1,P106
N005943,0,P071
N005951,0,P215
N005959,3,P094
N005967,5,P094
N005975,1,P005
N005983,2,P005
N005991,5,P141
N005999,0,P094
N006007,2,P089
N006015,6,P058
N006023,2,P077
N006031,0,P136
N006039,0,P001
N006047,2,P001
N006055,0,P094
N006063,1,P006
N006071,1,P094
N006079,3,P021
N006087,2,P044
N006095,5,P006
N006103,7,P228
N006111,0,P004
N006119,7,P014
N006127,3,P004
N006135,0,P006
N006143,4,P005
N006151,5,P006
N006159,0,P024
N006167,0,P072
N006175,2,P189
N006183,0,P006
N006191,1,P004
N006199,0,P005
N006207,0,P094
N006215,4,P045
N006223,1,P094
N006231,0,P023
N006239,0,P106
N006247,2,P003
N006255,0,P005
N006263,0,P059
N006271,1,P203
N006279,3,P094
N006287,5,P094
N006295,2,P229
N006303,6,P235
N006311,6,P088
N006319,4,P004
N006327,0,P240
N006335,5,P094
N006343,1,P120
N006351,1,P120
N006359,0,P005
N006367,2,P146
N006375,1,P006
N006383,1,P004
N006391,0,P003
N006399,0,P002
N006407,0,P002
N006415,7,P097
N006423,2,P079
N006431,0,P044
N006439,0,P240
N006447,6,P141
N006455,0,P013
N006463,1,P094
N006471,0,P151
N006479,3,P094
N006487,0,P248
N006495,3,P240
N006503,4,P180
N006511,0,P115
N006519,4,P005
N006527,0,P245
N006535,1,P003
N006543,0,P241
N006551,2,P086
N006559,0,P001
N006567,2,P094
N006575,2,P146
N006583,4,P228
N006591,0,P019
N006599,1,P001
N006607,5,P088
N006615,5,P061
N006623,6,P002
N006631,0,P142
N006639,0,P120
N006647,0,P004
N006655,3,P001
N006663,0,P001
N006671,0,P002
N006679,3,P232
N006687,0,P005
N006695,1,P001
N006703,1,P219
N006711,3,P240
N006719,8,P005
N006727,0,P254
N006735,2,P002
N006743,5,P020
N006751,4,P002
N006759,0,P013
N006767,0,P005
N006775,0,P046
N006783,4,P020
N006791,3,P062
N006799,1,P088
N006807,8,P093
N006815,4,P094
N006823,0,P001
N006831,0,P094
N006839,6,P004
N006847,6,P258
N006855,2,P240
N006863,2,P005
N006871,1,P207
N006879,1,P167
N006887,4,P002
N006895,6,P146
N006903,3,P006
N006911,3,P002
N006919,0,P003
N006927,0,P094
N006935,2,P020
N006943,2,P177
N006951,0,P221
N006959,1,P120
N006967,0,P094
N006975,2,P005
N006983,0,P094
N006991,3,P141
N006999,7,P003
N007007,2,P001
N007015,3,P094
N007023,6,P006
N007031,0,P004
N007039,3,P115
N007047,0,P221
N007055,3,P094
N007063,1,P003
N007071,2,P002
N007079,1,P001
N007087,4,P172
N007095,0,P094
N007103,0,P005
N007111,2,P189
N007119,1,P218
N007127,6,P002
N007135,0,P094
N007143,4,P227
N007151,1,P099
N007159,0,P185
N007167,0,P004
N007175,1,P176
N007183,2,P006
N007191,0,P004
N007199,4,P094
N007207,4,P136
N007215,0,P227
N007223,6,P179
N007231,0,P004
N007239,5,P241
N007247,0,P003
N007255,1,P020
N007263,1,P094
N007271,4,P002
N007279,0,P257
N007287,4,P005
N007295,0,P002
N007303,0,P002
N007311,1,P020
N007319,3,P006
N007327,1,P232
N007335,2,P147
N007343,0,P004
N007351,4,P232
N007359,1,P119
N007367,0,P006
N007375,0,P146
N007383,0,P006
N007391,3,P211
N007399,0,P013
N007407,3,P023
N007415,0,P088
N007423,3,P005
N007431,3,P006
N007439,3,P146
N007447,1,P020
N007455,7,P239
N007463,5,P094
N007471,2,P001
N007479,0,P240
N007487,5,P020
N007495,0,P002
N007503,0,P002
N007511,0,P005
N007519,1,P166
N007527,0,P013
N007535,2,P137
N007543,1,P002
N007551,0,P225
N007559,1,P094
N007567,5,P204
N007575,0,P003
N007583,2,P024
N007591,3,P001
N007599,2,P094
N007607,4,P058
N007615,1,P006
N007623,6,P001
N007631,2,P005
N007639,3,P137
N007647,0,P001
N007655,5,P240
N007663,3,P094
N007671,0,P163
N007679,6,P108
N007687,0,P006
N007695,2,P089
N007703,4,P240
N007711,4,P094
N007719,5,P112
N007727,0,P219
N007735,0,P240
N007743,0,P006
N007751,3,P248
N007759,0,P004
N007767,2,P026
N007775,6,P039
N007783,5,P036
N007791,0,P216
N007799,0,P001
N007807,7,P004
N007815,1,P005
N007823,0,P003
N007831,3,P006
N007839,4,P240
N007847,0,P003
N007855,0,P006
N007863,1,P006
N007871,0,P004
N007879,6,P006
N007887,0,P020
N007895,0,P094
N007903,1,P240
N007911,5,P047
N007919,3,P020
N007927,0,P002
N007935,0,P013
N007943,1,P088
N007951,2,P002
N007959,1,P006
N007967,5,P094
N007975,1,P057
N007983,3,P088
N007991,0,P004
N007999,3,P166
N008007,5,P146
N008015,1,P060
N008023,7,P094
N008031,2,P181
N008039,2,P235
N008047,0,P005
N008055,1,P001
N008063,3,P167
N008071,0,P006
N008079,0,P094
N008087,0,P003
N008095,2,P136
N008103,2,P001
N008111,5,P003
N008119,0,P053
N008127,1,P011
N008135,3,P006
N008143,2,P094
N008151,0,P003
N008159,0,P031
N008167,1,P131
N008175,3,P216
N008183,0,P004
N008191,0,P044
N008199,0,P089
N008207,4,P094
N008215,2,P094
N008223,4,P240
N008231,0,P215
N008239,1,P031
N008247,0,P073
N008255,6,P208
N008263,3,P094
N008271,4,P002
N008279,0,P220
N008287,0,P221
N008295,0,P004
N008303,0,P120
N008311,1,P005
N008319,0,P004
N008327,3,P240
N008335,0,P094
N008343,0,P003
N008351,1,P044
N008359,1,P003
N008367,4,P014
N008375,1,P001
N008383,2,P240
N008391,0,P228
N008399,0,P002
N008407,0,P069
N008415,3,P183
N008423,0,P001
N008431,3,P215
N008439,0,P003
N008447,3,P028
N008455,0,P041
N008463,5,P160
N008471,1,P094
N008479,2,P002
N008487,1,P232
N008495,1,P001
N008503,7,P006
N008511,2,P003
N008519,1,P062
N008527,0,P060
N008535,2,P184
N008543,2,P196
N008551,5,P094
N008559,0,P003
N008567,4,P134
N008575,0,P046
N008583,0,P004
N008591,0,P235
N008599,3,P005
N008607,0,P140
N008615,0,P189
N008623,2,P045
N008631,7,P020
N008639,5,P192
N008647,4,P044
N008655,0,P004
N008663,1,P004
N008671,4,P136
N008679,0,P088
N008687,1,P005
N008695,1,P169
N008703,6,P240
N008711,3,P183
N008719,1,P005
N008727,3,P003
N008735,0,P009
N008743,1,P215
N008751,2,P160
N008759,0,P006
N008767,1,P044
N008775,1,P240
N008783,0,P002
N008791,0,P005
N008799,1,P003
N008807,0,P152
N008815,4,P044
N008823,0,P004
N008831,1,P003
N008839,7,P094
N008847,6,P094
N008855,4,P005
N008863,1,P013
N008871,1,P002
N008879,3,P043
N008887,0,P003
N008895,4,P165
N008903,1,P240
N008911,8,P241
N008919,0,P002
N008927,4,P044
N008935,0,P006
N008943,6,P217
N008951,2,P001
N008959,0,P044
N008967,0,P244
N008975,7,P241
N008983,7,P049
N008991,0,P221
N008999,2,P003
N009007,0,P001
N009015,7,P020
N009023,8,P006
N009031,8,P146
N009039,3,P003
N009047,1,P002
N009055,0,P004
N009063,0,P017
N009071,0,P006
N009079,1,P001
N009087,1,P240
N009095,6,P071
N009103,2,P241
N009111,4,P073
N009119,2,P192
N009127,0,P002
N009135,3,P215
N009143,2,P020
N009151,0,P001
N009159,3,P094
N009167,1,P005
N009175,1,P072
N009183,4,P004
N009191,0,P142
N009199,0,P005
N009207,2,P146
N009215,4,P232
N009223,0,P146
N009231,3,P020
N009239,0,P005
N009247,0,P195
N009255,2,P005
N009263,0,P227
N009271,0,P221
N009279,0,P001
N009287,0,P142
N009295,1,P096
N009303,2,P006
N009311,0,P004
N009319,3,P003
N009327,0,P190
N009335,0,P002
N009343,3,P141
N009351,0,P013
N009359,1,P120
N009367,1,P240
N009375,4,P087
N009383,2,P004
N009391,0,P240
N009399,2,P094
N009407,1,P223
N009415,4,P063
N009423,5,P044
N009431,7,P239
N009439,2,P003
N009447,1,P094
N009455,1,P002
N009463,6,P003
N009471,2,P004
N009479,1,P094
N009487,4,P194
N009495,1,P003
N009503,6,P105
N009511,0,P098
N009519,0,P001
N009527,0,P197
N009535,0,P181
N009543,1,P217
N009551,3,P005
N009559,1,P094
N009567,2,P024
N009575,0,P240
N009583,0,P049
N009591,0,P096
N009599,7,P020
N009607,0,P003
N009615,0,P221
N009623,4,P133
N009631,2,P137
N009639,0,P077
N009647,0,P013
N009655,1,P094
N009663,5,P004
N009671,2,P014
N009679,6,P005
N009687,1,P002
N009695,0,P126
N009703,4,P002
N009711,2,P003
N009719,4,P232
N009727,1,P002
N009735,2,P006
N009743,2,P116
N009751,3,P002
N009759,0,P001
N009767,7,P002
N009775,5,P006
N009783,1,P004
N009791,1,P207
N009799,1,P094
N009807,0,P003
N009815,0,P003
N009823,0,P002
N009831,0,P094
N009839,0,P001
N009847,3,P005
N009855,2,P094
N009863,0,P006
N009871,0,P016
N009879,0,P094
N009887,0,P006
N009895,3,P232
N009903,1,P240
N009911,6,P167
N009919,0,P044
N009927,6,P031
N009935,4,P175
N009943,0,P004
N009951,0,P002
N009959,0,P066
N009967,4,P020
N009975,2,P067
N009983,4,P031
N009991,0,P094
N009999,0,P001
N010007,1,P020
N010015,2,P259
N010023,1,P240
N010031,6,P215
N010039,0,P004
N010047,5,P094
N010055,0,P065
N010063,1,P136
N010071,5,P005
N010079,0,P005
N010087,3,P020
N010095,1,P122
N010103,0,P001
N010111,1,P001
N010119,5,P003
N010127,0,P006
N010135,1,P094
N010143,0,P094
N010151,1,P003
N010159,6,P006
N010167,2,P227
N010175,0,P001
N010183,0,P002
N010191,0,P094
N010199,1,P094
N010207,0,P006
N010215,4,P001
N010223,0,P004
N010231,2,P001
N010239,1,P141
N010247,2,P227
N010255,2,P094
N010263,2,P044
N010271,2,P094
N010279,1,P238
N010287,1,P236
N010295,6,P003
N010303,0,P002
N010311,0,P005
N010319,2,P112
N010327,3,P005
N010335,0,P002
N010343,0,P098
N010351,5,P006
N010359,6,P260
N010367,2,P216
N010375,1,P176
N010383,0,P004
N010391,1,P044
N010399,3,P207
N010407,2,P247
N010415,4,P232
N010423,8,P240
N010431,1,P041
N010439,0,P001
N010447,2,P240
N010455,0,P153
N010463,0,P122
N010471,0,P207
N010479,1,P094
N010487,0,P189
N010495,2,P005
N010503,3,P240
N010511,3,P020
N010519,0,P142
N010527,2,P232
N010535,0,P005
N010543,5,P087
N010551,5,P094
N010559,4,P094
N010567,4,P115
N010575,1,P024
N010583,0,P006
N010591,0,P120
N010599,3,P203
N010607,0,P005
N010615,2,P020
N010623,2,P195
N010631,2,P028
N010639,3,P001
N010647,0,P003
N010655,0,P003
N010663,6,P094
N010671,2,P094
N010679,6,P167
N010687,0,P005
N010695,1,P005
N010703,3,P058
N010711,0,P224
N010719,1,P227
N010727,5,P056
N010735,0,P094
N010743,1,P240
N010751,5,P044
N010759,0,P003
N010767,6,P094
N010775,4,P094
N010783,0,P020
N010791,0,P094
N010799,3,P020
N010807,0,P003
N010815,2,P183
N010823,0,P004
N010831,0,P004
N010839,0,P117
N010847,1,P120
N010855,0,P003
N010863,0,P202
N010871,0,P245
N010879,0,P167
N010887,4,P088
N010895,4,P006
N010903,3,P042
N010911,0,P215
N010919,1,P004
N010927,3,P120
N010935,4,P002
N010943,0,P005
N010951,3,P199
N010959,0,P088
N010967,4,P003
N010975,3,P031
N010983,2,P094
N010991,0,P200
N010999,1,P240
N011007,0,P020
N011015,0,P181
N011023,0,P088
N011031,0,P215
N011039,2,P004
N011047,6,P045
N011055,1,P001
N011063,3,P094
N011071,0,P001
N011079,0,P002
N011087,5,P044
N011095,2,P182
N011103,1,P098
N011111,0,P002
N011119,1,P092
N011127,4,P004
N011135,1,P122
N011143,0,P002
N011151,7,P005
N011159,2,P094
N011167,0,P013
N011175,1,P131
N011183,0,P001
N011191,1,P002
N011199,4,P164
N011207,0,P003
N011215,1,P002
N011223,0,P197
N011231,0,P098
N011239,0,P094
N011247,4,P094
N011255,0,P167
N011263,4,P116
N011271,0,P215
N011279,3,P004
N011287,0,P002
N011295,1,P227
N011303,8,P004
N011311,0,P004
N011319,4,P026
N011327,0,P221
N011335,1,P004
N011343,0,P002
N011351,0,P209
N011359,0,P013
N011367,1,P136
N011375,0,P207
N011383,1,P005
N011391,1,P094
N011399,4,P094
N011407,5,P225
N011415,2,P004
N011423,5,P106
N011431,8,P088
N011439,2,P020
N011447,0,P083
N011455,1,P001
N011463,4,P094
N011471,1,P240
N011479,1,P215
N011487,0,P104
N011495,2,P006
N011503,3,P094
N011511,3,P001
N011519,5,P094
N011527,0,P003
N011535,2,P094
N011543,3,P229
N011551,3,P200
N011559,5,P240
N011567,7,P031
N011575,1,P169
N011583,2,P001
N011591,2,P001
N011599,0,P002
N011607,0,P099
N011615,1,P104
N011623,0,P240
N011631,1,P002
N011639,0,P199
N011647,1,P004
N011655,1,P006
N011663,0,P003
N011671,3,P113
N011679,1,P001
N011687,1,P214
N011695,0,P002
N011703,3,P094
N011711,1,P094
N011719,1,P183
N011727,6,P094
N011735,1,P215
N011743,0,P002
N011751,7,P216
N011759,2,P080
N011767,6,P094
N011775,2,P094
N011783,0,P094
N011791,2,P094
N011799,0,P002
N011807,0,P140
N011815,0,P189
N011823,0,P232
N011831,1,P159
N011839,0,P122
N011847,2,P199
N011855,0,P211
N011863,0,P001
N011871,0,P006
N011879,1,P094
N011887,1,P044
N011895,1,P227
N011903,0,P021
N011911,1,P042
N011919,3,P181
N011927,0,P207
N011935,1,P019
N011943,6,P001
N011951,0,P053
N011959,2,P003
N011967,4,P193
N011975,4,P227
N011983,1,P152
N011991,0,P002
N011999,5,P189
N000008,4,P094
N000016,0,P098
N000024,0,P215
N000032,2,P207
N000040,1,P094
N000048,4,P094
N000056,5,P002
N000064,0,P004
N000072,1,P236
N000080,0,P021
N000088,3,P239
N000096,0,P069
N000104,3,P216
N000112,6,P130
N000120,0,P240
N000128,0,P006
N000136,3,P229
N000144,3,P001
N000152,5,P065
N000160,1,P215
N000168,5,P094
N000176,1,P228
N000184,2,P005
N000192,0,P180
N000200,5,P002
N000208,0,P005
N000216,1,P094
N000224,0,P109
N000232,0,P026
N000240,4,P005
N000248,3,P001
N000256,6,P056
N000264,0,P153
N000272,0,P094
N000280,3,P094
N000288,4,P094
N000296,0,P006
N000304,4,P020
N000312,4,P167
N000320,4,P240
N000328,0,P004
N000336,0,P215
N000344,1,P071
N000352,0,P002
N000360,0,P006
N000368,4,P181
N000376,0,P139
N000384,0,P002
N000392,1,P094
N000400,2,P044
N000408,4,P227
N000416,3,P094
N000424,0,P002
